simID,totalSimTimeHr,cc3d_iterODE,cc3d_mcs2second,APAP,NAPQI,GSH,NAPQIGSH,APAPconj_Glu,APAPconj_Sul,X1,hepatoVolume,bloodVolume,pbpk_Fup,pbpk_FupG,pbpk_FupS,pbpk_Kl2p,pbpk_Kl2pG,pbpk_Kl2pS,pbpk_Kk2p,pbpk_Kk2pG,pbpk_Kk2pS,pbpk_Kr2p,pbpk_Kr2pG,pbpk_Kr2pS,pbpk_Qgfr,pbpk_QgfrG,pbpk_QgfrS,pbpk_Rb2p,pbpk_Rb2pG,pbpk_Rb2pS,pbpk_bw,pbpk_dose,pbpk_hemat,pbpk_kGutabs,pbpk_CLmetabolism,cc3d_Km_AT_APAP,cc3d_Vmax_AT_APAP,cc3d_k_AT_APAPG,cc3d_k_AT_APAPS,cc3d_k_PD_H2H,cc3d_k_PD_H2R,cc3d_k_PD_H2S,cc3d_k_PD_R2H,cc3d_k_PD_R2R,cc3d_k_PD_R2S,cc3d_k_PD_S2H,cc3d_k_PD_S2R,cc3d_k_PD_S2S,sc_Km_2E1_APAP,sc_Km_GLUC,sc_Km_SULF,sc_Vmax_2E1_APAP,sc_Vmax_GLUC,sc_Vmax_SULF,sc_kGsh,sc_kNapqiGsh
65,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,26.75,1.09,0.55,0.55,70,1.4,0.45,2,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
66,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,76.25,1.09,0.55,0.55,70,1.4,0.45,2,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
67,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,125.75,1.09,0.55,0.55,70,1.4,0.45,2,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
68,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,175.25,1.09,0.55,0.55,70,1.4,0.45,2,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
69,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,51.5,101,1.09,0.55,0.55,70,1.4,0.45,1.1,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
70,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,150.5,101,1.09,0.55,0.55,70,1.4,0.45,1.1,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
71,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,51.5,101,1.09,0.55,0.55,70,1.4,0.45,1.7,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
72,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,150.5,101,1.09,0.55,0.55,70,1.4,0.45,1.7,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
73,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,2,2,1.09,0.55,0.55,70,1.4,0.45,1.1,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
74,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,200,2,1.09,0.55,0.55,70,1.4,0.45,1.1,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
75,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,2,200,1.09,0.55,0.55,70,1.4,0.45,1.1,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
76,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,200,200,1.09,0.55,0.55,70,1.4,0.45,1.1,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
77,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,2,2,1.09,0.55,0.55,70,1.4,0.45,1.7,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
78,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,200,2,1.09,0.55,0.55,70,1.4,0.45,1.7,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
79,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,2,200,1.09,0.55,0.55,70,1.4,0.45,1.7,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
80,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,200,200,1.09,0.55,0.55,70,1.4,0.45,1.7,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
81,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,51.5,1.09,0.55,0.55,70,1.4,0.45,1.1,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
82,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,150.5,1.09,0.55,0.55,70,1.4,0.45,1.1,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
83,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,51.5,1.09,0.55,0.55,70,1.4,0.45,1.7,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
84,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,150.5,1.09,0.55,0.55,70,1.4,0.45,1.7,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
85,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,2,101,1.09,0.55,0.55,70,1.4,0.45,0.95,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
86,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,200,101,1.09,0.55,0.55,70,1.4,0.45,0.95,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
87,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,2,101,1.09,0.55,0.55,70,1.4,0.45,1.25,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
88,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,200,101,1.09,0.55,0.55,70,1.4,0.45,1.25,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
89,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,2,101,1.09,0.55,0.55,70,1.4,0.45,1.55,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
90,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,200,101,1.09,0.55,0.55,70,1.4,0.45,1.55,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
91,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,2,101,1.09,0.55,0.55,70,1.4,0.45,1.85,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
92,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,200,101,1.09,0.55,0.55,70,1.4,0.45,1.85,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
93,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,2,1.09,0.55,0.55,70,1.4,0.45,0.95,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
94,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,200,1.09,0.55,0.55,70,1.4,0.45,0.95,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
95,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,2,1.09,0.55,0.55,70,1.4,0.45,1.25,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
96,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,200,1.09,0.55,0.55,70,1.4,0.45,1.25,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
97,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,2,1.09,0.55,0.55,70,1.4,0.45,1.55,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
98,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,200,1.09,0.55,0.55,70,1.4,0.45,1.55,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
99,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,2,1.09,0.55,0.55,70,1.4,0.45,1.85,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
100,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,200,1.09,0.55,0.55,70,1.4,0.45,1.85,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
101,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,101,1.09,0.55,0.55,70,1.4,0.45,0.875,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
102,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,101,1.09,0.55,0.55,70,1.4,0.45,1.025,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
103,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,101,1.09,0.55,0.55,70,1.4,0.45,1.175,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
104,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,101,1.09,0.55,0.55,70,1.4,0.45,1.325,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
105,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,101,1.09,0.55,0.55,70,1.4,0.45,1.475,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
106,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,101,1.09,0.55,0.55,70,1.4,0.45,1.625,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
107,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,101,1.09,0.55,0.55,70,1.4,0.45,1.775,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
108,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,101,101,1.09,0.55,0.55,70,1.4,0.45,1.925,0,0.12625,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
109,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,26.75,101,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.0025,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
110,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,76.25,101,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.0025,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
111,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,125.75,101,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.0025,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
112,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,175.25,101,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.0025,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
113,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,26.75,101,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.25,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
114,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,76.25,101,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.25,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
115,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,125.75,101,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.25,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
116,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,175.25,101,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.25,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
117,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,51.5,2,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.0025,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
118,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,150.5,2,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.0025,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
119,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,51.5,200,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.0025,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
120,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,150.5,200,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.0025,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
121,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,51.5,2,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.25,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
122,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,150.5,2,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.25,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
123,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,51.5,200,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.25,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
124,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,150.5,200,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.25,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
125,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,2,51.5,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.0025,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
126,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,200,51.5,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.0025,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
127,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,2,150.5,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.0025,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
128,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,200,150.5,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.0025,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
129,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,2,51.5,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.25,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
130,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,200,51.5,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.25,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
131,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,2,150.5,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.25,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
132,24,1,1,0,0,10,0,0,0,0,8e-12,1.3e-12,0.8,1,1,1,1,1,1,1,1,1.7,0.25,0.1,0.714,200,150.5,1.09,0.55,0.55,70,1.4,0.45,1.4,0,0.25,0.002525,0.002525,0.02525,0.001,0.001,0.001,0.001,0.001,0.001,0.00505,0.001,0.001,1.29,6.06,1.01,2e-05,0.007575,0.00101,0.0001,0.1
